MLM,AlogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_RotatableBonds,LogD,Molecular_PolarSurfaceArea,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA4,EState_VSA7,EState_VSA8,ExactMolWt,FractionCSP3,HeavyAtomCount,HeavyAtomMolWt,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA6,PEOE_VSA7,RingCount,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA7,SlogP_VSA1,SlogP_VSA2,SlogP_VSA5,SlogP_VSA6,TPSA,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState8,fr_Al_COO,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_NH0,fr_NH1,fr_Ndealkylation2,fr_Nhpyrrole,fr_amide,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_para_hydroxylation
0.7,3.235,293.363,3,1,4,3.235,50.94,1.9388329722356408,765.0132628793089,15.526733258565956,12.769463855082641,12.769463855082641,10.64786704554084,7.353811143535176,7.353811143535176,5.406135944949355,5.406135944949355,3.6938159630176117,3.6938159630176117,2.550145102878028,2.550145102878028,6.103966387748303,5.106527394840706,0.0,22.514758973090913,55.4546737473835,23.07276459740048,293.152812228,0.2222222222222222,22.0,274.21799999999996,14.476134884117906,6.115484115006503,2.919665585148108,129.62647517931487,10.435250062988159,10.435250062988159,0.15824413882187396,0.38345332577475433,0.15824413882187396,-0.6064181783824647,3.2955400000000017,86.33380000000004,293.36999999999995,1.0,4.0,0.0,0.0,2.0,3.0,4.0,1.0,4.0,4.0,0.0,0.0,112.0,0.0,0.0,0.0,9.665781456092393,54.59730361615449,24.974377382775238,3.0,14.76446326439343,0.0,26.49619719304213,71.54861109754842,0.0,19.87099065923414,23.05527386914222,54.59730361615449,50.94,4.529180524061476,14.874414367598892,3.0695363546653236,1.5037924645166711,17.704557298227932,4.304566798941798,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
20.619,4.216,310.778,2,2,1,3.742,37.19,1.8559970403288375,840.6084876656339,15.104083527755582,11.830351406281578,12.586280352300033,10.737183443017885,7.211859646636389,7.589824119645617,5.456530616362757,5.863730743103363,4.128920840414793,4.431654156123636,3.05199029668672,3.240972533191334,0.0,5.106527394840706,11.791352662431866,17.802135892458033,18.19910120538483,46.412567165718805,310.08729078,0.1111111111111111,22.0,295.664,13.434117835281265,5.197290676911844,2.1011063816387123,133.33613867718438,9.637331242707777,9.637331242707777,0.1336894483202397,0.02824074074074079,0.1336894483202397,0.02824074074074079,4.028900000000002,87.56850000000003,310.7840000000001,2.0,3.0,0.0,1.0,2.0,3.0,3.0,2.0,4.0,1.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,35.866408164078955,41.45873832570204,4.0,9.883888251797686,0.0,12.586597235060536,82.63761147975136,5.316788604006331,9.67362704263206,22.862671807390413,60.79414718776757,37.19,0.0,13.593526652970647,4.649965881414295,0.1089883051986229,17.945102663467864,0.7787851946334089,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0
48.091,-0.198,316.358,4,2,4,-0.227,93.69,1.682791585708507,723.8183741069125,16.233840039752504,13.027636214808428,13.027636214808428,11.16903509559602,7.798545172277939,7.798545172277939,5.591139809639508,5.591139809639508,3.9930958025550494,3.9930958025550494,2.7801880747900967,2.7801880747900967,0.0,9.589074368143644,17.508287453551475,25.204262429599623,6.923737199690624,25.51274375975992,316.1647738799999,0.4666666666666667,23.0,296.20500000000004,15.263174913034714,6.635881143273636,3.4107016749660475,133.04992612836222,12.111585132139787,12.111585132139787,0.26635382362698035,0.05088388133030941,0.26635382362698035,-0.1276967330141927,0.3850999999999996,85.45990000000003,316.3650000000001,2.0,8.0,0.0,1.0,0.0,2.0,6.0,2.0,8.0,4.0,1.0,1.0,122.0,11.466446624403513,0.0,14.68775617644468,4.681802935145185,0.0,25.831747514004253,3.0,25.29463696405463,0.0,32.35197768060318,40.44367685097019,15.775965229908815,45.01638173037291,30.12336912131146,29.320958464221192,95.91,25.86064082226711,13.828860037324317,0.42856579911323833,0.6442570546737221,3.336866554294404,3.9811501139139818,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
80.4,1.072,346.45,5,0,3,0.715,87.55,1.274956378088672,708.9960181098808,15.932510652501772,13.673140261364908,14.489636842292635,11.865305980755144,8.793468542667036,9.60996512359476,6.913816084698507,8.007465996590877,5.310109163528033,6.352988892156886,4.033558684977486,5.037683434848383,0.0,0.0,12.145807216896262,44.83853164733734,17.533629449547814,35.97451139336233,346.15758032400004,0.6875,24.0,324.28400000000005,14.801249171856412,6.090101209594376,2.621392308552172,144.7739259509197,5.992925234921538,5.992925234921538,0.18504179912371063,0.27506631369005086,0.18504179912371063,0.27506631369005086,1.6805999999999999,91.09100000000004,346.46000000000004,0.0,7.0,0.0,3.0,0.0,2.0,8.0,0.0,8.0,3.0,2.0,2.0,128.0,0.0,0.0,4.899909730850478,9.665781456092393,5.213385095654868,19.26246486877803,5.0,24.877758090898777,0.0,44.55991045609978,22.964762331775912,4.899909730850478,57.16075010229738,35.875380886475746,12.393687143226153,59.31000000000001,10.907378539570098,9.526492253390112,1.090009193364623,0.0,0.2879388175023092,5.972970907409489,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
0.03,3.61,346.51,4,0,6,2.289,43.18,1.4570626718939306,554.0424266371582,17.225403871315223,15.991785123460774,15.991785123460774,12.203509938206668,10.442237721359659,10.442237721359659,8.63943753842563,8.63943753842563,6.777451326763655,6.777451326763655,4.716874619112405,4.716874619112405,0.0,0.0,0.0,31.438705320499388,0.0,33.63578217761172,346.27326170799995,0.9,25.0,312.24700000000007,17.47264464448716,7.746985645642343,3.922964839871802,151.68312805566586,5.948782431960643,5.948782431960643,0.14648540615460645,0.41544448643654963,0.14648540615460645,0.41544448643654963,3.6423000000000023,98.39900000000007,346.5190000000002,0.0,5.0,2.0,1.0,0.0,1.0,5.0,0.0,5.0,6.0,1.0,3.0,140.0,0.0,0.0,4.899909730850478,0.0,13.344558822616634,57.28447902956948,4.0,19.66437299524391,12.965578028838582,89.31960147499495,11.648808995999854,0.0,44.96181858256566,82.27784684818597,0.0,43.18000000000001,2.663128070672714,9.108125892332243,0.0,3.8781250559605533,0.6844933127572014,5.323414209409257,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.931,4.078,251.323,1,1,4,4.078,25.16,2.1457964126839935,670.0497423197985,13.079139501373252,10.789250226455819,10.789250226455819,9.398178147766924,6.651902648164628,6.651902648164628,4.704198547035619,4.704198547035619,3.433068269140576,3.433068269140576,2.5211147059639027,2.5211147059639027,0.0,0.0,6.606881964512918,12.841643245852019,6.06636706846161,59.29487976709731,251.131014164,0.17647058823529413,19.0,234.19299999999996,11.998586610972906,5.287490115675283,2.269969815990989,112.47835386029169,9.016679827808074,9.016679827808074,0.05307963416818277,0.2409165564373903,0.05307963416818277,0.2409165564373903,3.5554000000000023,78.68180000000004,251.32900000000004,1.0,2.0,0.0,0.0,2.0,3.0,2.0,1.0,2.0,4.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,36.39820241076966,36.60419594293384,3.0,4.567099647791355,0.0,12.841643245852019,66.35759867946456,0.0,16.28050900714498,11.984273114623004,60.794147187767564,25.16,0.0,10.294275254867788,3.6982327097505676,0.0,18.796987027823068,0.2409165564373903,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0
2.91,3.826,487.613,4,0,5,2.493,69.31,1.2488359820590733,1311.4547024126982,23.99298858481683,19.637041697312842,20.45353827824057,17.020006519134395,12.324785309358173,13.764848638158815,9.579792316649785,11.517727296591456,7.488564072860907,9.364969306167112,5.832132365103764,7.356667803057549,10.023291153407584,13.212334168400758,11.949020558499466,36.20068890984215,23.09901093623531,53.430846278543356,487.19296278800005,0.32142857142857145,35.0,458.3930000000003,22.463111760409056,8.896683673469388,3.973632068282274,206.3793182180724,13.661678625957574,13.661678625957574,0.24267789576749013,0.08053520613842258,0.24267789576749013,-3.6286136831275697,3.6178000000000026,135.87879999999993,487.6250000000003,0.0,6.0,0.0,3.0,3.0,3.0,4.0,0.0,7.0,5.0,1.0,1.0,180.0,0.0,0.0,9.694446914922299,8.417796984328938,60.6636706846161,47.228183349563224,6.0,9.205125722146711,0.0,30.199789173443765,95.05021078832733,4.899909730850478,56.25388446539002,34.71646841886195,77.6918882970571,60.93000000000001,16.942444889061704,0.0,5.226983403100829,0.08053520613842258,24.44835993025243,2.91500679493664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
24.68,4.099,384.474,2,1,4,4.099,51.85,1.7054588798460393,1186.3001593674317,19.957454678884094,16.669656138801972,16.669656138801972,14.114193540729628,10.10495219611171,10.10495219611171,7.996917532235091,7.996917532235091,5.717322903373933,5.717322903373933,4.456469428526415,4.456469428526415,0.0,4.794537184071822,17.866926604660858,28.82899560752566,35.1441147806047,65.35872337340109,384.195011388,0.25,29.0,360.2910000000001,17.737830607982854,6.9212592250469225,3.028596964741408,169.5137693588295,12.704447480412938,12.704447480412938,0.22490450788310415,0.024932077769379557,0.22490450788310415,-0.024932077769379557,4.941100000000004,115.18370000000002,384.48300000000006,1.0,5.0,0.0,1.0,2.0,4.0,4.0,1.0,5.0,4.0,0.0,0.0,146.0,0.0,0.0,9.476340119217006,0.0,36.39820241076966,43.173478588160066,5.0,14.347584391237579,0.0,38.77279930352919,83.8118217376231,5.316788604006331,20.254764120589083,49.04887387585906,66.99099075938064,51.85,12.704447480412938,8.776713454678372,5.5700970542538,0.021193381801245748,18.914157530130204,5.041341175359032,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
0.429,1.967,308.287,8,1,7,1.799,107.84,3.154486960513178,636.220274885417,16.698306133819763,12.61493304638807,12.61493304638807,10.404615863015033,6.095450393870021,6.095450393870021,4.062280565895751,4.062280565895751,2.4694983357413665,2.4694983357413665,1.519399841240695,1.519399841240695,17.949075415490533,14.69560176298435,17.1470208613531,0.0,0.0,19.441682949494513,308.100836232,0.2857142857142857,22.0,292.162,17.15235602094241,7.769441141498217,4.582759690243071,126.59882780179173,11.418499907513254,11.418499907513254,0.3728124719006524,0.002518004115226846,0.3728124719006524,-0.7012162301916989,1.0754,75.79530000000003,308.29,1.0,8.0,0.0,0.0,0.0,1.0,8.0,1.0,8.0,5.0,0.0,0.0,118.0,0.0,17.949075415490533,0.0,9.589074368143644,0.0,30.715249011889263,1.0,9.967957041894417,0.0,6.923737199690624,34.862512566717854,0.0,48.34248763647142,23.10613037345937,23.474656577020934,107.84000000000002,30.13589367811455,9.432063320711409,0.7602751795162517,-1.3273699446363578,0.77676917989418,1.679495701058201,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0
1.13,3.216,420.522,5,0,5,3.216,104.39,1.9641713413220208,1055.6765859621187,20.75878406613483,17.28522823365165,18.101724814579377,13.82049898411674,10.412890057064429,11.229386637992155,8.54981803548767,9.633439791613332,5.915790446893095,7.144300705474129,4.510302426173505,5.72438504714667,11.659048686155323,14.383611552215466,30.35379690560915,42.544706800028344,13.847474399381248,0.0,420.17189299599994,0.6666666666666666,29.0,392.30700000000013,20.347144151729328,7.71992843866053,3.6794572696589936,172.78679602476308,13.555668855505164,13.555668855505164,0.332411857888829,0.10648489334005218,0.332411857888829,-0.46509727733686046,3.144300000000001,111.67200000000004,420.53100000000023,0.0,7.0,1.0,1.0,0.0,2.0,8.0,0.0,8.0,4.0,0.0,1.0,158.0,5.559266895052008,11.659048686155323,18.723273663726353,4.794537184071822,19.26246486877803,39.17630633662088,4.0,9.13419929558271,0.0,84.09067134718508,31.278683346797422,11.24901029325548,27.311437359031167,69.35775922824818,9.589074368143644,79.53,40.698855518287566,0.5794879062736207,-0.020881857857416364,-0.46509727733686046,-0.10648489334005218,6.239970023796682,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0
99.9,0.791,300.316,5,3,5,0.791,115.02,1.6900014587427221,746.7961673213555,15.526733258565956,11.97022520266721,11.97022520266721,10.631030293135236,6.78112570059564,6.78112570059564,4.8477192610584146,4.8477192610584146,3.235939433143964,3.235939433143964,2.013396823346225,2.013396823346225,6.103966387748303,5.106527394840706,5.948339280986494,22.647397821142874,36.39820241076966,20.951243396721157,300.133473752,0.21428571428571427,22.0,284.1940000000001,14.083531974442574,5.860224674160615,2.9107600253115793,126.07230634760677,9.511753724622903,9.511753724622903,0.2598400830763364,0.18101082141527813,0.2598400830763364,-0.479481305836549,1.3123,80.0719,300.32200000000006,4.0,8.0,0.0,0.0,1.0,3.0,8.0,3.0,8.0,5.0,0.0,0.0,114.0,5.948339280986494,0.0,5.425791397110385,0.0,29.364150082147475,35.04669301962058,3.0,20.316257727860012,0.0,19.5724599933515,47.72190132134109,11.15945887427257,25.422785122700716,24.351402498010366,40.815353347823006,115.02,1.277404955554306,20.191637807488725,10.288816794021347,1.6561338582843472,11.33540981822277,2.136281303557569,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.74,4.219,338.47,3,1,5,4.225,78.94,1.6365206553132385,841.4441149130378,16.355160383312146,14.009037622028076,14.825534202955803,11.8476678905501,8.78796393096731,9.604460511895034,6.265284477384805,7.348906233510468,4.632690458534255,5.818374287275884,3.3623326334932875,4.642403900728857,0.0,0.0,0.0,31.028666927599552,23.73047302116089,29.35723846156738,338.156517704,0.42105263157894735,24.0,316.3040000000001,15.513778779218772,6.850939650335731,3.0036397607670042,145.9330370157989,4.803002645502645,4.803002645502645,0.13832227238964162,0.872560867513519,0.13832227238964162,0.872560867513519,4.182100000000003,99.86570000000005,338.4800000000002,1.0,4.0,1.0,0.0,0.0,3.0,5.0,1.0,5.0,5.0,0.0,0.0,124.0,0.0,0.0,4.9839785209472085,9.967957041894417,6.923737199690624,55.36374523494726,4.0,14.951935562841626,0.0,45.448666937246685,46.35487595524459,5.316788604006331,21.4966919687542,41.59383512063786,24.52642128014937,50.7,16.35545700790373,4.861526622994877,2.7927561780885197,1.9701983077181493,4.141223331542595,2.9993371808599982,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
5.66,4.058,338.404,4,0,5,4.058,52.41,2.222993789646408,869.6306477834017,17.974327015758657,15.146802847254941,15.146802847254941,12.045243855508332,7.970213925649883,7.970213925649883,5.955207367174383,5.955207367174383,3.987734444367293,3.987734444367293,2.65484496452426,2.65484496452426,0.0,0.0,0.0,22.948688880650955,41.76145454938104,41.38656909013914,338.174275944,0.2631578947368421,25.0,316.23500000000007,16.82442762630243,6.844738193939785,3.1503611160529013,147.18410767073257,5.547248257327622,5.547248257327622,0.23116771005954775,0.6855720374569583,0.23116771005954775,0.6855720374569583,3.3259200000000018,98.96300000000004,338.41100000000006,0.0,6.0,0.0,0.0,2.0,3.0,6.0,0.0,6.0,5.0,0.0,0.0,130.0,0.0,0.0,4.567099647791355,0.0,17.696185628620217,31.189205473537065,3.0,14.76446326439343,0.0,6.923737199690624,48.02802097092827,14.373635638450576,43.079402312302875,5.563451491696996,42.46456947923127,52.41000000000001,1.9368617724867725,8.781948617409926,3.0448626834291526,2.8787336679774453,13.940462228101117,2.0656838227842917,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
98.91,2.315,291.365,3,1,6,2.32,63.78,2.0567921443235893,653.8286604964234,14.424438962994001,11.243359146935184,12.059855727862908,9.561461509579257,6.280092311161731,8.171503849219985,4.377149628086119,6.21015581663275,2.695731635611673,3.4242331758339333,1.836753256180422,2.290877401412355,10.023291153407584,8.417796984328938,13.151638370425493,23.132184000189298,54.59730361615449,4.722094864452088,291.092914404,0.2,20.0,274.236,14.55684713918562,6.541325965436937,4.362351679518901,119.00750697428084,10.96433024370344,10.96433024370344,0.20831390492071672,0.25194176744772023,0.20831390492071672,-3.17083765563541,2.2816,80.21950000000004,291.372,1.0,4.0,0.0,0.0,2.0,2.0,3.0,1.0,5.0,6.0,0.0,0.0,106.0,0.0,0.0,0.0,13.139891848781026,48.53093654769288,11.629818560158606,2.0,4.722094864452088,0.0,0.0,54.59730361615449,9.458957818252138,27.825204538265837,0.0,54.59730361615449,55.400000000000006,0.0,0.0,2.061692452443941,0.744445389266818,17.623700996123887,0.540549807886118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0
39.673,4.427,320.213,1,0,1,4.427,20.31,2.305436016577284,732.2004822215293,15.361442840636295,12.075492447120032,13.587350339156941,9.8194043363257,6.702583552666246,7.4585124986847005,5.809443862370231,6.6823154233142015,4.223390900562828,4.6598266810348115,2.9418057701954172,3.4678482504213632,0.0,4.794537184071822,11.446104981734852,22.253805966787983,51.22698172436648,0.0,319.05306946,0.23529411764705882,21.0,305.0990000000001,14.428222481005053,4.754776870037926,2.138325692885336,133.83526496802526,12.40336746941575,12.40336746941575,0.25419589060070324,0.046273148148148424,0.25419589060070324,-0.3632898715041575,4.981100000000003,87.01750000000004,320.21900000000005,0.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0,108.0,5.907179729351506,0.0,4.794537184071822,0.0,35.33461391738825,54.80329714831868,3.0,4.899909730850478,0.0,19.38639965176459,57.5703720216463,0.0,17.854761442879173,29.768914566847062,36.39820241076966,20.310000000000002,14.174519207888917,1.1770134164777033,3.3376881771227014,0.046273148148148424,11.241815161249686,4.096007180650037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
76.315,4.536,380.442,3,1,4,4.733,59.81,1.590918848155707,1166.227150888323,19.631181265251037,15.87676291998852,15.87676291998852,14.292826335683712,9.726674265591749,9.726674265591749,7.166174598541442,7.166174598541442,5.295773080818919,5.295773080818919,3.94516839437478,3.94516839437478,0.0,4.794537184071822,5.907179729351506,29.66247422409447,28.947271208991623,40.63260246726159,380.16371126,0.125,29.0,360.29100000000017,17.373981299189047,7.35526030655946,3.3136591006639047,168.59488876330545,13.05645313681028,13.05645313681028,0.27596928428140305,0.18181222180230083,0.27596928428140305,-0.18181222180230083,4.344300000000003,112.80520000000001,380.4510000000002,1.0,5.0,1.0,0.0,2.0,4.0,4.0,1.0,5.0,4.0,0.0,0.0,142.0,5.907179729351506,0.0,14.460318640164214,0.0,54.59730361615449,36.101280366169235,5.0,14.76446326439343,0.0,19.386399651764595,101.50800736624333,5.316788604006331,20.671642993744936,27.178819654011267,79.12372489630387,59.81,17.05705005842979,7.725804043839758,6.911089233137395,-0.18181222180230083,22.1775491165121,0.625044249181154,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0
99.99,0.6,317.346,6,1,4,0.492,98.06,1.4938359624717648,638.3351561344784,16.070703332935974,12.922063405808345,12.922063405808345,11.241514740667453,7.487288751292361,7.487288751292361,5.423706273557698,5.423706273557698,3.899710875599293,3.899710875599293,2.618247084670683,2.618247084670683,0.0,4.794537184071822,6.031114512338072,19.386399651764595,4.681802935145185,25.367405975148994,317.1600228480001,0.5,23.0,298.201,15.195897846024538,7.033331573811471,3.9332493674989717,133.25314367036708,12.276833900226759,12.276833900226759,0.3225107901970603,0.14818620349374245,0.3225107901970603,-0.14818620349374245,1.0207999999999997,81.92170000000002,317.35300000000007,1.0,9.0,0.0,1.0,0.0,2.0,7.0,1.0,9.0,4.0,1.0,1.0,122.0,0.0,6.031114512338072,9.998591539151516,19.746472746913447,0.0,18.75954929201341,3.0,29.632330037138324,5.917906046161393,19.386399651764595,25.04832729275524,10.05365155780638,55.862754902579084,12.841643245852019,25.04832729275524,98.06,25.951953458408532,6.898326873731989,0.0,1.3688181157181951,1.4444358920233746,2.2771819481925,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
0.76,2.23,334.321,4,0,6,2.234,65.97,1.9001048355486334,810.8541874813005,17.10408352775558,13.239595086456864,13.239595086456864,11.57971869811898,7.389179822406192,7.389179822406192,5.283858112587747,5.283858112587747,3.5776497324724237,3.5776497324724237,2.383135473498123,2.383135473498123,11.63444168209179,8.78083009534964,6.041840829147961,6.06636706846161,6.923737199690624,15.124620299019863,334.124132192,0.3125,24.0,318.19800000000004,16.254918356525348,6.876065512528073,3.327905439006216,136.6386795592627,13.467597581444776,13.467597581444776,0.24897541042411966,0.33553382464096737,0.24897541042411966,-0.6603285099650889,3.009500000000002,81.27000000000004,334.326,0.0,6.0,0.0,0.0,1.0,3.0,6.0,0.0,8.0,6.0,0.0,0.0,126.0,0.0,0.0,0.0,13.764808616296849,5.156663257125445,19.056471336613843,3.0,19.691719946811215,0.0,19.386399651764595,53.942358450728605,0.0,33.40839945260167,24.68070644886442,35.11588328558433,65.97,8.510423618138713,3.8954482657260434,0.3365479263968625,0.01909750996820203,2.9414707563914613,2.334024883228978,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,3.17,372.46,5,1,8,3.17,135.11,2.2340471187765942,820.5429186877454,17.957819157813603,13.951215998688973,15.584209160544425,11.18180041877879,7.462859292815656,9.762519121337773,5.758490611922032,8.751510070857591,3.3783130973569464,6.668123721953402,1.7757784399995349,4.51424652642058,21.53152169374278,13.212334168400758,16.50998913688346,11.336785877934737,20.771211599071872,9.878758121577533,372.08136374000003,0.4666666666666667,24.0,352.30800000000005,18.626120758646234,7.037792187165389,4.221542171209041,144.59943646751177,12.428911073127344,12.428911073127344,0.36004999438825325,0.05083190850822539,0.36004999438825325,-3.620560376513884,3.0467000000000013,90.46400000000004,372.46800000000013,1.0,7.0,0.0,0.0,0.0,2.0,7.0,1.0,9.0,7.0,0.0,0.0,132.0,10.023291153407584,5.969305287951849,0.0,17.934429032852847,12.080400456816069,39.32476735892111,2.0,9.878758121577533,0.0,43.863874851593934,23.89302920023329,4.722094864452088,31.689572746302495,44.60423560060879,26.931375319880257,98.5,12.159047020148279,3.6472822412175767,-0.4845805178290401,-0.2615574460895971,4.5534611599269335,7.483603141663173,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
